cssattr,prop,propurl,css_desc
|border-top-color|,|borderTopColor|,|/workshop/author/dhtml/reference/properties/borderTopColor.htm|,|Sets or retrieves the color of the top border of the &lt;P&gt;.|
|width|,|width|,|/workshop/author/dhtml/reference/properties/width_2.htm|,|Sets or retrieves the width of the &lt;P&gt;.|
|N/A|,|textDecorationOverline|,|/workshop/author/dhtml/reference/properties/textDecorationOverline.htm|,|Sets or retrieves whether the text in the &lt;P&gt; has a line drawn over it.|
|margin-top|,|marginTop|,|/workshop/author/dhtml/reference/properties/marginTop.htm|,|Sets or retrieves the height of the top margin of the &lt;P&gt;.|
|N/A|,|textDecorationUnderline|,|/workshop/author/dhtml/reference/properties/textDecorationUnderline.htm|,|Sets or retrieves whether the text in the &lt;P&gt; is underlined.|
|border-bottom-width|,|borderBottomWidth|,|/workshop/author/dhtml/reference/properties/borderBottomWidth.htm|,|Sets or retrieves the width of the bottom border of the &lt;P&gt;.|
|N/A|,|pixelTop|,|/workshop/author/dhtml/reference/properties/pixelTop.htm|,|Sets or retrieves the top position of the &lt;P&gt;.|
|page-break-before|,|pageBreakBefore|,|/workshop/author/dhtml/reference/properties/pageBreakBefore.htm|,|Sets or retrieves whether a page break occurs before the &lt;P&gt;.|
|padding-right|,|paddingRight|,|/workshop/author/dhtml/reference/properties/paddingRight.htm|,|Sets or retrieves the amount of space to insert between the right border of the &lt;P&gt; and the content.|
|padding|,|padding|,|/workshop/author/dhtml/reference/properties/padding.htm|,|Sets or retrieves the amount of space to insert between the &lt;P&gt; and its margin or, if there is a border, between the &lt;P&gt; and its border.|
|border-right-width|,|borderRightWidth|,|/workshop/author/dhtml/reference/properties/borderRightWidth.htm|,|Sets or retrieves the width of the right border of the &lt;P&gt;.|
|cursor|,|cursor|,|/workshop/author/dhtml/reference/properties/cursor.htm|,|Sets or retrieves the type of cursor to display as the mouse pointer moves over the &lt;P&gt;.|
|N/A|,|pixelWidth|,|/workshop/author/dhtml/reference/properties/pixelWidth.htm|,|Sets or retrieves the width of the &lt;P&gt;.|
|text-indent|,|textIndent|,|/workshop/author/dhtml/reference/properties/textIndent.htm|,|Sets or retrieves the indentation of the text in the &lt;P&gt;.|
